  TIME  YEAR    UNIT    PLANTNM    YIELD
     1     2    9171    agrl          178.263
     1     2    9172    agrl          178.248
     1     2    9173    agrl          148.822
     1     2    9174    agrl          175.155
     1     2    9175    agrl          182.838
     1     2    9176    agrl          174.276
     1     2    9177    agrl          153.379
     1     2    9178    agrl          186.411
     1     2    9179    agrl          193.862
     1     2    9180    agrl          178.239
     1     2    9181    agrl          167.853
     1     2    9182    agrl          161.129
     1     2    9198    agrl          141.061
     1     2    9199    agrl          174.278
     1     2    9200    agrl          171.010
     1     2    9201    agrl          173.202
     1     2    9202    agrl          174.298
     1     2    9203    agrl          182.836
     1     2    9204    agrl          159.549
     1     2    9205    agrl          156.101
     1     2    9206    agrl          178.251
     1     2    9207    agrl          181.636
     1     2    9208    agrl          168.932
     1     2    9209    agrl          181.687
     1     2    9210    agrl          144.524
     1     2    9211    agrl          165.701
     1     2    9212    agrl          149.768
     1     2    9213    agrl          178.256
     1     2    9214    agrl          178.231
     1     2    9215    agrl          173.255
     1     2    9216    agrl          168.913
     1     2    9217    agrl          177.186
     1     2    9232    agrl          171.032
     1     2    9233    agrl          164.661
     1     2    9234    agrl          163.628
     1     2    9235    agrl          173.230
     1     2    9236    agrl          173.233
     1     2    9237    agrl          175.194
     1     2    9238    agrl          161.175
     1     2    9239    agrl          159.587
     1     2    9243    agrl          175.149
     1     2    9244    agrl          177.133
     1     2    9245    agrl          156.109
     1     2    9246    agrl          175.206
     1     2    9247    agrl          159.557
     1     2    9248    agrl          158.804
     1     2    9249    agrl          178.258
     1     2    9250    agrl          164.702
     1     2    9251    agrl          148.852
     1     2    9252    agrl          167.835
     1     2    9258    agrl          164.672
     1     2    9259    agrl          163.668
     1     2    9260    agrl          150.638
     1     2    9261    agrl          147.281
     1     2    9262    agrl          174.274
     1     2    9263    agrl          167.838
     1     2    9264    agrl          147.990
     1     2    9265    agrl          169.991
     1     2    9266    agrl          161.970
     1     2    9267    agrl          181.677
     1     2    9268    agrl          163.662
     1     2    9269    agrl          172.182
     1     2    9270    agrl          176.142
     1     2    9271    agrl          164.683
     1     2    9272    agrl          162.778
     1     2    9283    agrl          172.171
     1     2    9284    agrl          176.100
     1     2    9285    agrl          154.268
     1     2    9286    agrl          159.001
     1     2    9287    agrl          168.908
     1     2    9288    agrl          165.747
     1     2    9289    agrl          143.900
     1     2    9290    agrl          168.942
     1     2    9291    agrl          160.387
     1     2    9292    agrl          150.700
     1     2    9293    agrl          173.259
     1     2    9294    agrl          140.596
     1     2    9295    agrl          158.127
     1     2    9296    agrl          135.213
     1     2    9297    agrl          177.185
     1     2    9311    agrl          166.832
     1     2    9312    agrl          176.160
     1     2    9313    agrl          172.162
     1     2    9314    agrl          175.197
     1     2    9315    agrl          173.272
     1     2    9316    agrl          168.895
     1     2    9317    agrl          193.913
     1     2    9318    agrl          187.722
     1     2    9319    agrl          133.756
     1     2    9320    agrl          170.030
     1     2    9321    agrl          173.276
     1     2    9322    agrl          199.118
     1     2    9323    agrl          179.436
     1     2    9324    agrl          205.911
     1     2    9325    agrl          134.928
     1     2    9326    agrl          173.284
     1     2    9327    agrl          159.006
     1     2    9328    agrl          184.116
     1     2    9329    agrl          175.209
     1     2    9330    agrl          170.057
     1     2    9331    agrl          160.392
     1     2    9332    agrl          172.201
     1     2    9333    agrl          166.849
     1     2    9347    agrl          194.001
     1     2    9348    agrl          157.154
     1     2    9349    agrl          148.089
